corrida,rl_games,rl_hours,progress_hours,win,low,high
warmup,19700000,2.411922222222222,4.3815333333333335,66.378,66.08456982680082,66.67017186704228
warmup,19800000,2.424225,4.403786111111111,66.188,65.89417152969436,66.48058476166796
warmup,19900000,2.4365,4.426041666666666,66.29,65.99638469413745,66.58236376066193
warmup,20000000,2.448836111111111,4.448277777777777,66.437,66.14369458698968,66.72904257393954
warmup,20100000,2.461163888888889,4.470669444444445,66.423,66.12966493654956,66.71507329998634
warmup,20200000,2.4734333333333334,4.492872222222222,66.381,66.08757615818904,66.6731653051669
warmup,20300000,2.4857305555555556,4.514938888888889,66.335,66.0414792222028,66.62726577528937
warmup,20400000,2.498044444444444,4.537036111111111,66.425,66.13166917056125,66.71706891231656
warmup,20500000,2.5104333333333333,4.559352777777777,66.459,66.16574123881351,66.75099423187665
warmup,20600000,2.5228027777777777,4.5818111111111115,66.532,66.23889654873271,66.82383331343691
warmup,20700000,2.535111111111111,4.604119444444445,66.464,66.17075185143699,66.75598323510792
warmup,20800000,2.5473722222222226,4.626372222222223,66.503,66.20983475626258,66.79489733394945
warmup,20900000,2.559775,4.648786111111112,66.514,66.22085818019217,66.80587306490031
warmup,21000000,2.5722388888888887,4.671275,66.54299999999999,66.24992001969298,66.83480899735711
warmup,21100000,2.5845833333333332,4.6934055555555565,66.574,66.28098626116143,66.86574037418814
warmup,21200000,2.596988888888889,4.715891666666667,66.534,66.24090081485275,66.82582889365877
warmup,21300000,2.609347222222222,4.738294444444445,66.501,66.20783049928217,66.79290174458795
warmup,21400000,2.621711111111111,4.760791666666666,66.539,66.2459114827336,66.83081784163268
warmup,21500000,2.633986111111111,4.783033333333333,66.493,66.19981347725468,66.78491938124785
warmup,21600000,2.646352777777778,4.805397222222222,66.446,66.15271366321645,66.73802280625137
warmup,21700000,2.6587111111111112,4.8276666666666666,66.486,66.19279859071567,66.77793480559019
warmup,21800000,2.6710999999999996,4.850227777777778,66.40899999999999,66.115635314942,66.70110399720058
warmup,21900000,2.6835138888888888,4.872627777777778,66.416,66.12265012214226,66.70808865219698
warmup,22000000,2.69595,4.895297222222222,66.318,66.02444347667293,66.61030282691307
warmup,22100000,2.7082333333333333,4.917627777777778,66.39,66.09659516029039,66.68214561160411
warmup,22200000,2.7205166666666667,4.939955555555556,66.426,66.13267128778777,66.718066718261
warmup,22300000,2.7328416666666664,4.962283333333334,66.391,66.09759727236994,66.68314342269554
gpi12000,0,0.0,0.00908888888888889,62.580000000000005,62.27958808729102,62.87944540327841
gpi12000,100000,0.015302777777777778,0.032447222222222225,63.426,63.12696779565279,63.724000697541584
gpi12000,200000,0.029694444444444447,0.054838888888888895,64.12299999999999,63.82517902063047,64.41973592271705
gpi12000,300000,0.043633333333333336,0.07680833333333333,64.37899999999999,64.08164097289875,64.67525430221237
gpi12000,400000,0.058380555555555554,0.09948888888888888,64.806,64.50943209103262,65.10143037807475
gpi12000,500000,0.07306666666666667,0.12217222222222222,64.913,64.61663438925778,65.20821985914141
gpi12000,600000,0.08921111111111112,0.14635833333333334,64.986,64.68977334211691,65.28107529776173
gpi12000,700000,0.10410277777777777,0.16930555555555554,65.19,64.89416568549792,65.48466728125484
gpi12000,800000,0.11924722222222223,0.19236111111111112,65.08,64.78395338831783,65.37488802963026
gpi12000,900000,0.13398888888888888,0.21523055555555554,65.21000000000001,64.91420447120394,65.50462695896783
gpi12000,1000000,0.14859444444444447,0.23777777777777778,65.223,64.92722971266835,65.5176007187258
gpi12000,1100000,0.16236111111111112,0.2592083333333333,65.29599999999999,65.00037190359637,65.59045291927723
gpi12000,1200000,0.1777027777777778,0.2824222222222222,65.384,65.08854432947402,65.6782737324433
gpi12000,1300000,0.19165555555555558,0.3042194444444445,65.46,65.16469413941391,65.75411808349574
gpi12000,1400000,0.20545833333333333,0.325575,65.583,65.28793835934378,65.87686441359288
gpi12000,1500000,0.21828055555555553,0.34588611111111106,65.637,65.34204626801451,65.93075235615355
gpi12000,1600000,0.23094444444444442,0.3659805555555555,65.615,65.32000225433387,65.90879806007325
gpi12000,1700000,0.24360555555555555,0.3860694444444444,65.549,65.2538706330265,65.84293475209785
gpi12000,1800000,0.2563166666666667,0.4062305555555555,65.673,65.37811844142689,65.96667741689541
gpi12000,1900000,0.2688138888888889,0.42619166666666664,65.689,65.39415057870887,65.98264405034865
gpi12000,2000000,0.2814361111111111,0.44631111111111105,65.71900000000001,65.42421093603681,66.01258138814927
