corrida,gpi,config,partidas,vitoria_pct,media_movel_5_pct
gpi4000,4000,antiga,17300000,65.763,65.5874
gpi4000,4000,antiga,17400000,65.658,65.6338
gpi4000,4000,antiga,17500000,65.636,65.6604
gpi4000,4000,antiga,17600000,65.801,65.7208
gpi4000,4000,antiga,17700000,65.561,65.6838
gpi4000,4000,antiga,17800000,65.633,65.6578
gpi4000,4000,antiga,17900000,65.829,65.692
gpi4000,4000,antiga,18000000,65.586,65.682
gpi4000,4000,antiga,18100000,65.671,65.656
gpi4000,4000,antiga,18200000,65.645,65.6728
gpi4000,4000,antiga,18300000,65.744,65.695
gpi4000,4000,antiga,18400000,65.652,65.6596
gpi4000,4000,antiga,18500000,65.701,65.6826
gpi4000,4000,antiga,18600000,65.735,65.6954
gpi4000,4000,antiga,18700000,65.849,65.7362
gpi4000,4000,antiga,18800000,65.77,65.7414
gpi4000,4000,antiga,18900000,65.827,65.7764
gpi4000,4000,antiga,19000000,65.736,65.7834
gpi4000,4000,antiga,19100000,65.713,65.779
gpi4000,4000,antiga,19200000,65.668,65.7428
gpi4000,4000,antiga,19300000,65.692,65.7272
gpi4000,4000,antiga,19400000,65.595,65.6808
gpi4000,4000,antiga,19500000,65.89,65.7116
gpi4000,4000,antiga,19600000,65.903,65.7496
gpi4000,4000,antiga,19700000,65.779,65.7718
gpi4000,4000,antiga,19800000,65.722,65.7778
gpi4000,4000,antiga,19900000,65.795,65.8178
gpi4000,4000,antiga,20000000,65.55,65.7498
gpi4000,4000,antiga,20100000,65.739,65.717
gpi4000,4000,antiga,20200000,65.569,65.675
gpi4000,4000,antiga,20300000,65.626,65.6558
gpi4000,4000,antiga,20400000,65.734,65.6436
gpi4000,4000,antiga,20500000,65.745,65.6826
gpi4000,4000,antiga,20600000,65.779,65.6906
gpi4000,4000,antiga,20700000,65.716,65.72
gpi4000,4000,antiga,20800000,65.638,65.7224
gpi4000,4000,antiga,20900000,65.676,65.7108
gpi4000,4000,antiga,21000000,65.667,65.6952
gpi4000,4000,antiga,21100000,65.766,65.6926
gpi8000,8000,antiga,0,62.58,62.58
gpi8000,8000,antiga,100000,63.311,62.9455
gpi8000,8000,antiga,200000,63.668,63.1863
gpi8000,8000,antiga,300000,64.119,63.4195
gpi8000,8000,antiga,400000,64.409,63.6174
gpi8000,8000,antiga,500000,64.644,64.0302
gpi8000,8000,antiga,600000,64.743,64.3166
gpi8000,8000,antiga,700000,64.679,64.5188
gpi8000,8000,antiga,800000,64.879,64.6708
gpi8000,8000,antiga,900000,64.902,64.7694
gpi8000,8000,antiga,1000000,64.812,64.803
gpi8000,8000,antiga,1100000,64.949,64.8442
gpi8000,8000,antiga,1200000,65.014,64.9112
gpi8000,8000,antiga,1300000,64.923,64.92
gpi8000,8000,antiga,1400000,64.789,64.8974
gpi8000,8000,antiga,1500000,64.936,64.9222
gpi8000,8000,antiga,1600000,64.958,64.924
gpi8000,8000,antiga,1700000,64.928,64.9068
gpi8000,8000,antiga,1800000,65.077,64.9376
gpi8000,8000,antiga,1900000,64.818,64.9434
gpi8000,8000,antiga,2000000,64.976,64.9514
gpi8000,8000,antiga,2100000,65.005,64.9608
gpi8000,8000,antiga,2200000,65.069,64.989
gpi8000,8000,antiga,2300000,65.125,64.9986
gpi8000,8000,antiga,2400000,64.972,65.0294
gpi8000,8000,antiga,2500000,65.116,65.0574
gpi8000,8000,antiga,2600000,65.291,65.1146
gpi8000,8000,antiga,2700000,65.166,65.134
gpi8000,8000,antiga,2800000,65.333,65.1756
gpi8000,8000,antiga,2900000,65.313,65.2438
gpi8000,8000,antiga,3000000,65.341,65.2888
gpi8000,8000,antiga,3100000,65.348,65.3002
gpi8000,8000,antiga,3200000,65.26,65.319
gpi8000,8000,antiga,3300000,65.194,65.2912
gpi8000,8000,antiga,3400000,65.279,65.2844
gpi8000,8000,antiga,3500000,65.177,65.2516
gpi8000,8000,antiga,3600000,65.074,65.1968
gpi8000,8000,antiga,3700000,65.137,65.1722
gpi8000,8000,antiga,3800000,65.208,65.175
gpi8000,8000,antiga,3900000,65.218,65.1628
gpi8000,8000,antiga,4000000,65.206,65.1686
gpi8000,8000,antiga,4100000,65.307,65.2152
gpi8000,8000,antiga,4200000,65.507,65.2892
gpi8000,8000,antiga,4300000,65.312,65.31
gpi8000,8000,antiga,4400000,65.496,65.3656
gpi8000,8000,antiga,4500000,65.397,65.4038
gpi8000,8000,antiga,4600000,65.466,65.4356
gpi8000,8000,antiga,4700000,65.371,65.4084
gpi8000,8000,antiga,4800000,65.368,65.4196
gpi8000,8000,antiga,4900000,65.517,65.4238
gpi8000,8000,antiga,5000000,65.601,65.4646
gpi8000,8000,antiga,5100000,65.335,65.4384
gpi8000,8000,antiga,5200000,65.288,65.4218
gpi8000,8000,antiga,5300000,65.256,65.3994
gpi8000,8000,antiga,5400000,65.394,65.3748
gpi8000,8000,antiga,5500000,65.435,65.3416
gpi8000,8000,antiga,5600000,65.366,65.3478
gpi8000,8000,antiga,5700000,65.496,65.3894
gpi8000,8000,antiga,5800000,65.486,65.4354
gpi8000,8000,antiga,5900000,65.417,65.44
gpi8000,8000,antiga,6000000,65.418,65.4366
gpi8000,8000,antiga,6100000,65.491,65.4616
gpi8000,8000,antiga,6200000,65.505,65.4634
gpi8000,8000,antiga,6300000,65.627,65.4916
gpi8000,8000,antiga,6400000,65.542,65.5166
gpi8000,8000,antiga,6500000,65.526,65.5382
gpi8000,8000,antiga,6600000,65.658,65.5716
gpi8000,8000,antiga,6700000,65.607,65.592
gpi8000,8000,antiga,6800000,65.589,65.5844
gpi8000,8000,antiga,6900000,65.644,65.6048
gpi8000,8000,antiga,7000000,65.721,65.6438
gpi8000,8000,antiga,7100000,65.592,65.6306
gpi8000,8000,antiga,7200000,65.537,65.6166
gpi8000,8000,antiga,7300000,65.529,65.6046
gpi8000,8000,antiga,7400000,65.379,65.5516
gpi8000,8000,antiga,7500000,65.497,65.5068
gpi8000,8000,antiga,7600000,65.513,65.491
gpi8000,8000,antiga,7700000,65.588,65.5012
gpi8000,8000,antiga,7800000,65.533,65.502
gpi8000,8000,antiga,7900000,65.434,65.513
gpi8000,8000,antiga,8000000,65.487,65.511
gpi8000,8000,antiga,8100000,65.393,65.487
gpi8000,8000,antiga,8200000,65.566,65.4826
gpi8000,8000,antiga,8300000,65.423,65.4606
gpi8000,8000,antiga,8400000,65.577,65.4892
gpi8000,8000,antiga,8500000,65.381,65.468
gpi8000,8000,antiga,8600000,65.429,65.4752
gpi8000,8000,antiga,8700000,65.523,65.4666
gpi8000,8000,antiga,8800000,65.482,65.4784
gpi8000,8000,antiga,8900000,65.457,65.4544
gpi8000,8000,antiga,9000000,65.551,65.4884
gpi8000,8000,antiga,9100000,65.644,65.5314
gpi8000,8000,antiga,9200000,65.438,65.5144
gpi8000,8000,antiga,9300000,65.534,65.5248
gpi8000,8000,antiga,9400000,65.613,65.556
gpi8000,8000,antiga,9500000,65.459,65.5376
gpi8000,8000,antiga,9600000,65.611,65.531
gpi8000,8000,antiga,9700000,65.484,65.5402
gpi8000,8000,antiga,9800000,65.563,65.546
gpi8000,8000,antiga,9900000,65.487,65.5208
gpi8000,8000,antiga,10000000,65.692,65.5674
gpi8000,8000,antiga,10100000,65.453,65.5358
gpi8000,8000,antiga,10200000,65.479,65.5348
gpi8000,8000,antiga,10300000,65.48,65.5182
gpi8000,8000,antiga,10400000,65.576,65.536
gpi8000,8000,antiga,10500000,65.512,65.5
gpi8000,8000,antiga,10600000,65.383,65.486
gpi8000,8000,antiga,10700000,65.572,65.5046
gpi8000,8000,antiga,10800000,65.646,65.5378
gpi8000,8000,antiga,10900000,65.587,65.54
gpi8000,8000,antiga,11000000,65.454,65.5284
gpi8000,8000,antiga,11100000,65.504,65.5526
gpi8000,8000,antiga,11200000,65.574,65.553
gpi8000,8000,antiga,11300000,65.627,65.5492
gpi8000,8000,antiga,11400000,65.713,65.5744
gpi8000,8000,antiga,11500000,65.675,65.6186
gpi8000,8000,antiga,11600000,65.796,65.677
gpi8000,8000,antiga,11700000,65.888,65.7398
gpi8000,8000,antiga,11800000,65.874,65.7892
gpi8000,8000,antiga,11900000,65.886,65.8238
gpi8000,8000,antiga,12000000,65.763,65.8414
gpi8000,8000,antiga,12100000,65.744,65.831
gpi8000,8000,antiga,12200000,65.798,65.813
gpi8000,8000,antiga,12300000,65.875,65.8132
gpi8000,8000,antiga,12400000,65.802,65.7964
gpi8000,8000,antiga,12500000,65.674,65.7786
gpi8000,8000,antiga,12600000,65.81,65.7918
gpi8000,8000,antiga,12700000,65.855,65.8032
gpi8000,8000,antiga,12800000,65.841,65.7964
gpi8000,8000,antiga,12900000,65.853,65.8066
gpi8000,8000,antiga,13000000,65.67,65.8058
gpi8000,8000,antiga,13100000,65.754,65.7946
gpi8000,8000,antiga,13200000,65.725,65.7686
gpi8000,8000,antiga,13300000,65.744,65.7492
gpi8000,8000,antiga,13400000,65.619,65.7024
gpi8000,8000,antiga,13500000,65.752,65.7188
gpi8000,8000,antiga,13600000,65.728,65.7136
gpi8000,8000,antiga,13700000,65.696,65.7078
gpi8000,8000,antiga,13800000,65.727,65.7044
gpi8000,8000,antiga,13900000,65.752,65.731
gpi8000,8000,antiga,14000000,65.868,65.7542
gpi8000,8000,antiga,14100000,65.711,65.7508
gpi8000,8000,antiga,14200000,65.745,65.7606
gpi8000,8000,antiga,14300000,65.783,65.7718
gpi8000,8000,antiga,14400000,65.67,65.7554
gpi8000,8000,antiga,14500000,65.697,65.7212
gpi8000,8000,antiga,14600000,65.836,65.7462
gpi8000,8000,antiga,14700000,65.773,65.7518
gpi8000,8000,antiga,14800000,65.808,65.7568
gpi8000,8000,antiga,14900000,65.773,65.7774
gpi8000,8000,antiga,15000000,65.836,65.8052
gpi8000,8000,antiga,15100000,65.785,65.795
gpi8000,8000,antiga,15200000,65.937,65.8278
gpi8000,8000,antiga,15300000,65.924,65.851
gpi8000,8000,antiga,15400000,65.875,65.8714
gpi8000,8000,antiga,15500000,65.921,65.8884
gpi8000,8000,antiga,15600000,65.91,65.9134
gpi8000,8000,antiga,15700000,66.002,65.9264
gpi8000,8000,antiga,15800000,65.837,65.909
gpi8000,8000,antiga,15900000,65.86,65.906
gpi8000,8000,antiga,16000000,65.721,65.866
gpi8000,8000,antiga,16100000,65.807,65.8454
gpi8000,8000,antiga,16200000,65.82,65.809
gpi8000,8000,antiga,16300000,65.711,65.7838
gpi8000,8000,antiga,16400000,65.765,65.7648
gpi8000,8000,antiga,16500000,65.659,65.7524
gpi8000,8000,antiga,16600000,65.687,65.7284
gpi8000,8000,antiga,16700000,65.866,65.7376
gpi8000,8000,antiga,16800000,65.837,65.7628
gpi8000,8000,antiga,16900000,65.747,65.7592
gpi8000,8000,antiga,17000000,65.754,65.7782
gpi8000,8000,antiga,17100000,65.686,65.778
gpi8000,8000,antiga,17200000,65.825,65.7698
gpi8000,8000,antiga,17300000,65.831,65.7686
gpi8000,8000,antiga,17400000,65.87,65.7932
gpi8000,8000,antiga,17500000,65.782,65.7988
gpi8000,8000,antiga,17600000,65.788,65.8192
gpi8000_nova,8000,nova,0,62.58,62.58
gpi8000_nova,8000,nova,100000,63.737,63.1585
gpi8000_nova,8000,nova,200000,64.322,63.5463
gpi8000_nova,8000,nova,300000,64.669,63.827
gpi8000_nova,8000,nova,400000,64.897,64.041
gpi8000_nova,8000,nova,500000,64.959,64.5168
gpi8000_nova,8000,nova,600000,65.122,64.7938
gpi8000_nova,8000,nova,700000,65.098,64.949
gpi8000_nova,8000,nova,800000,65.156,65.0464
gpi8000_nova,8000,nova,900000,65.262,65.1194
gpi8000_nova,8000,nova,1000000,65.313,65.1902
gpi8000_nova,8000,nova,1100000,65.373,65.2404
gpi8000_nova,8000,nova,1200000,65.503,65.3214
gpi8000_nova,8000,nova,1300000,65.471,65.3844
gpi8000_nova,8000,nova,1400000,65.512,65.4344
gpi8000_nova,8000,nova,1500000,65.565,65.4848
gpi8000_nova,8000,nova,1600000,65.564,65.523
gpi8000_nova,8000,nova,1700000,65.638,65.55
gpi8000_nova,8000,nova,1800000,65.676,65.591
gpi8000_nova,8000,nova,1900000,65.739,65.6364
gpi8000_nova,8000,nova,2000000,65.609,65.6452
gpi8000_nova,8000,nova,2100000,65.621,65.6566
gpi8000_nova,8000,nova,2200000,65.698,65.6686
gpi8000_nova,8000,nova,2300000,65.759,65.6852
gpi8000_nova,8000,nova,2400000,65.884,65.7142
gpi8000_nova,8000,nova,2500000,65.883,65.769
gpi8000_nova,8000,nova,2600000,65.792,65.8032
gpi8000_nova,8000,nova,2700000,65.875,65.8386
gpi8000_nova,8000,nova,2800000,65.913,65.8694
gpi8000_nova,8000,nova,2900000,65.874,65.8674
gpi8000_nova,8000,nova,3000000,65.991,65.889
gpi8000_nova,8000,nova,3100000,65.91,65.9126
gpi8000_nova,8000,nova,3200000,65.876,65.9128
gpi8000_nova,8000,nova,3300000,65.903,65.9108
gpi8000_nova,8000,nova,3400000,65.757,65.8874
gpi8000_nova,8000,nova,3500000,65.855,65.8602
gpi8000_nova,8000,nova,3600000,65.951,65.8684
gpi8000_nova,8000,nova,3700000,66.005,65.8942
gpi8000_nova,8000,nova,3800000,66.008,65.9152
gpi8000_nova,8000,nova,3900000,66.089,65.9816
gpi8000_nova,8000,nova,4000000,65.948,66.0002
gpi8000_nova,8000,nova,4100000,65.96,66.002
gpi8000_nova,8000,nova,4200000,66.006,66.0022
gpi8000_nova,8000,nova,4300000,66.19,66.0386
gpi8000_nova,8000,nova,4400000,66.037,66.0282
gpi8000_nova,8000,nova,4500000,65.98,66.0346
gpi8000_nova,8000,nova,4600000,65.888,66.0202
gpi8000_nova,8000,nova,4700000,65.972,66.0134
gpi8000_nova,8000,nova,4800000,65.89,65.9534
gpi8000_nova,8000,nova,4900000,65.928,65.9316
gpi8000_nova,8000,nova,5000000,66.124,65.9604
gpi8000_nova,8000,nova,5100000,66.012,65.9852
gpi8000_nova,8000,nova,5200000,65.964,65.9836
gpi8000_nova,8000,nova,5300000,65.933,65.9922
gpi8000_nova,8000,nova,5400000,65.886,65.9838
gpi8000_nova,8000,nova,5500000,65.859,65.9308
gpi8000_nova,8000,nova,5600000,66.037,65.9358
gpi8000_nova,8000,nova,5700000,66.068,65.9566
gpi8000_nova,8000,nova,5800000,66.08,65.986
gpi8000_nova,8000,nova,5900000,66.143,66.0374
gpi8000_nova,8000,nova,6000000,66.075,66.0806
gpi8000_nova,8000,nova,6100000,66.098,66.0928
gpi8000_nova,8000,nova,6200000,66.216,66.1224
gpi8000_nova,8000,nova,6300000,66.158,66.138
gpi8000_nova,8000,nova,6400000,66.218,66.153
gpi8000_nova,8000,nova,6500000,66.136,66.1652
gpi8000_nova,8000,nova,6600000,66.129,66.1714
gpi8000_nova,8000,nova,6700000,66.18,66.1642
gpi8000_nova,8000,nova,6800000,66.164,66.1654
gpi8000_nova,8000,nova,6900000,66.018,66.1254
gpi8000_nova,8000,nova,7000000,66.103,66.1188
gpi8000_nova,8000,nova,7100000,66.076,66.1082
gpi8000_nova,8000,nova,7200000,66.101,66.0924
gpi8000_nova,8000,nova,7300000,66.057,66.071
gpi8000_nova,8000,nova,7400000,66.164,66.1002
gpi8000_nova,8000,nova,7500000,66.226,66.1248
gpi8000_nova,8000,nova,7600000,66.265,66.1626
gpi8000_nova,8000,nova,7700000,66.419,66.2262
gpi8000_nova,8000,nova,7800000,66.309,66.2766
gpi8000_nova,8000,nova,7900000,66.226,66.289
gpi8000_nova,8000,nova,8000000,66.226,66.289
gpi8000_nova,8000,nova,8100000,66.272,66.2904
gpi8000_nova,8000,nova,8200000,66.247,66.256
gpi8000_nova,8000,nova,8300000,66.165,66.2272
gpi8000_nova,8000,nova,8400000,66.182,66.2184
gpi8000_nova,8000,nova,8500000,66.375,66.2482
gpi8000_nova,8000,nova,8600000,66.185,66.2308
gpi8000_nova,8000,nova,8700000,66.207,66.2228
gpi8000_nova,8000,nova,8800000,66.205,66.2308
gpi8000_nova,8000,nova,8900000,66.215,66.2374
gpi8000_nova,8000,nova,9000000,66.206,66.2036
gpi8000_nova,8000,nova,9100000,66.166,66.1998
gpi8000_nova,8000,nova,9200000,66.149,66.1882
gpi8000_nova,8000,nova,9300000,66.272,66.2016
gpi8000_nova,8000,nova,9400000,66.197,66.198
gpi8000_nova,8000,nova,9500000,66.238,66.2044
gpi8000_nova,8000,nova,9600000,66.168,66.2048
gpi8000_nova,8000,nova,9700000,66.266,66.2282
gpi8000_nova,8000,nova,9800000,66.32,66.2378
gpi8000_nova,8000,nova,9900000,66.223,66.243
gpi8000_nova,8000,nova,10000000,66.318,66.259
gpi8000_nova,8000,nova,10100000,66.293,66.284
gpi8000_nova,8000,nova,10200000,66.306,66.292
gpi8000_nova,8000,nova,10300000,66.224,66.2728
gpi8000_nova,8000,nova,10400000,66.273,66.2828
gpi8000_nova,8000,nova,10500000,66.392,66.2976
gpi8000_nova,8000,nova,10600000,66.343,66.3076
gpi8000_nova,8000,nova,10700000,66.358,66.318
gpi8000_nova,8000,nova,10800000,66.278,66.3288
gpi8000_nova,8000,nova,10900000,66.303,66.3348
gpi8000_nova,8000,nova,11000000,66.294,66.3152
gpi8000_nova,8000,nova,11100000,66.298,66.3062
gpi8000_nova,8000,nova,11200000,66.328,66.3002
gpi8000_nova,8000,nova,11300000,66.337,66.312
gpi8000_nova,8000,nova,11400000,66.312,66.3138
gpi8000_nova,8000,nova,11500000,66.159,66.2868
gpi8000_nova,8000,nova,11600000,66.217,66.2706
gpi8000_nova,8000,nova,11700000,66.231,66.2512
gpi8000_nova,8000,nova,11800000,66.213,66.2264
gpi8000_nova,8000,nova,11900000,66.194,66.2028
gpi8000_nova,8000,nova,12000000,66.21,66.213
gpi8000_nova,8000,nova,12100000,66.186,66.2068
gpi8000_nova,8000,nova,12200000,66.233,66.2072
gpi8000_nova,8000,nova,12300000,66.262,66.217
gpi8000_nova,8000,nova,12400000,66.299,66.238
gpi8000_nova,8000,nova,12500000,66.254,66.2468
gpi8000_nova,8000,nova,12600000,66.263,66.2622
gpi8000_nova,8000,nova,12700000,66.304,66.2764
gpi8000_nova,8000,nova,12800000,66.314,66.2868
gpi8000_nova,8000,nova,12900000,66.337,66.2944
gpi8000_nova,8000,nova,13000000,66.292,66.302
gpi8000_nova,8000,nova,13100000,66.319,66.3132
gpi8000_nova,8000,nova,13200000,66.317,66.3158
gpi8000_nova,8000,nova,13300000,66.398,66.3326
gpi8000_nova,8000,nova,13400000,66.362,66.3376
gpi8000_nova,8000,nova,13500000,66.452,66.3696
gpi8000_nova,8000,nova,13600000,66.44,66.3938
gpi8000_nova,8000,nova,13700000,66.403,66.411
gpi8000_nova,8000,nova,13800000,66.442,66.4198
gpi8000_nova,8000,nova,13900000,66.408,66.429
gpi8000_nova,8000,nova,14000000,66.528,66.4442
gpi8000_nova,8000,nova,14100000,66.48,66.4522
gpi8000_nova,8000,nova,14200000,66.396,66.4508
gpi8000_nova,8000,nova,14300000,66.269,66.4162
gpi8000_nova,8000,nova,14400000,66.365,66.4076
gpi8000_nova,8000,nova,14500000,66.479,66.3978
gpi8000_nova,8000,nova,14600000,66.416,66.385
gpi8000_nova,8000,nova,14700000,66.465,66.3988
gpi8000_nova,8000,nova,14800000,66.474,66.4398
gpi8000_nova,8000,nova,14900000,66.44,66.4548
gpi8000_nova,8000,nova,15000000,66.422,66.4434
gpi8000_nova,8000,nova,15100000,66.427,66.4456
gpi8000_nova,8000,nova,15200000,66.479,66.4484
gpi8000_nova,8000,nova,15300000,66.479,66.4494
gpi8000_nova,8000,nova,15400000,66.466,66.4546
gpi8000_nova,8000,nova,15500000,66.482,66.4666
gpi8000_nova,8000,nova,15600000,66.504,66.482
gpi8000_nova,8000,nova,15700000,66.429,66.472
gpi8000_nova,8000,nova,15800000,66.462,66.4686
gpi8000_nova,8000,nova,15900000,66.436,66.4626
gpi8000_nova,8000,nova,16000000,66.385,66.4432
gpi8000_nova,8000,nova,16100000,66.436,66.4296
gpi8000_nova,8000,nova,16200000,66.46,66.4358
gpi8000_nova,8000,nova,16300000,66.299,66.4032
gpi8000_nova,8000,nova,16400000,66.454,66.4068
gpi8000_nova,8000,nova,16500000,66.404,66.4106
gpi8000_nova,8000,nova,16600000,66.446,66.4126
gpi8000_nova,8000,nova,16700000,66.528,66.4262
gpi8000_nova,8000,nova,16800000,66.495,66.4654
gpi8000_nova,8000,nova,16900000,66.527,66.48
gpi8000_nova,8000,nova,17000000,66.528,66.5048
gpi8000_nova,8000,nova,17100000,66.42,66.4996
gpi8000_nova,8000,nova,17200000,66.323,66.4586
gpi8000_nova,8000,nova,17300000,66.391,66.4378
gpi8000_nova,8000,nova,17400000,66.351,66.4026
gpi8000_nova,8000,nova,17500000,66.389,66.3748
gpi8000_nova,8000,nova,17600000,66.394,66.3696
gpi8000_nova,8000,nova,17700000,66.412,66.3874
gpi8000_nova,8000,nova,17800000,66.434,66.396
gpi8000_nova,8000,nova,17900000,66.385,66.4028
gpi8000_nova,8000,nova,18000000,66.357,66.3964
gpi8000_nova,8000,nova,18100000,66.298,66.3772
gpi8000_nova,8000,nova,18200000,66.263,66.3474
gpi8000_nova,8000,nova,18300000,66.299,66.3204
gpi8000_nova,8000,nova,18400000,66.295,66.3024
gpi8000_nova,8000,nova,18500000,66.275,66.286
gpi8000_nova,8000,nova,18600000,66.278,66.282
gpi8000_nova,8000,nova,18700000,66.468,66.323
gpi8000_nova,8000,nova,18800000,66.444,66.352
gpi8000_nova,8000,nova,18900000,66.501,66.3932
gpi8000_nova,8000,nova,19000000,66.484,66.435
gpi8000_nova,8000,nova,19100000,66.49,66.4774
gpi8000_nova,8000,nova,19200000,66.488,66.4814
gpi8000_nova,8000,nova,19300000,66.461,66.4848
gpi8000_nova,8000,nova,19400000,66.405,66.4656
gpi8000_nova,8000,nova,19500000,66.401,66.449
gpi8000_nova,8000,nova,19600000,66.355,66.422
gpi8000_nova,8000,nova,19700000,66.3,66.3844
gpi8000_nova,8000,nova,19800000,66.474,66.387
gpi8000_nova,8000,nova,19900000,66.349,66.3758
gpi8000_nova,8000,nova,20000000,66.414,66.3784
gpi8000_nova,8000,nova,20100000,66.482,66.4038
gpi8000_nova,8000,nova,20200000,66.493,66.4424
gpi8000_nova,8000,nova,20300000,66.567,66.461
gpi8000_nova,8000,nova,20400000,66.501,66.4914
gpi8000_nova,8000,nova,20500000,66.519,66.5124
gpi8000_nova,8000,nova,20600000,66.421,66.5002
gpi8000_nova,8000,nova,20700000,66.491,66.4998
gpi8000_nova,8000,nova,20800000,66.441,66.4746
gpi8000_nova,8000,nova,20900000,66.38,66.4504
gpi8000_nova,8000,nova,21000000,66.441,66.4348
gpi8000_nova,8000,nova,21100000,66.451,66.4408
gpi8000_nova,8000,nova,21200000,66.344,66.4114
gpi8000_nova,8000,nova,21300000,66.537,66.4306
gpi8000_nova,8000,nova,21400000,66.533,66.4612
gpi8000_nova,8000,nova,21500000,66.477,66.4684
gpi8000_nova,8000,nova,21600000,66.443,66.4668
gpi8000_nova,8000,nova,21700000,66.489,66.4958
gpi8000_nova,8000,nova,21800000,66.456,66.4796
gpi8000_nova,8000,nova,21900000,66.399,66.4528
gpi8000_nova,8000,nova,22000000,66.425,66.4424
gpi8000_nova,8000,nova,22100000,66.418,66.4374
gpi8000_nova,8000,nova,22200000,66.461,66.4318
gpi8000_nova,8000,nova,22300000,66.537,66.448
gpi8000_nova,8000,nova,22400000,66.488,66.4658
gpi8000_nova,8000,nova,22500000,66.446,66.47
gpi8000_nova,8000,nova,22600000,66.472,66.4808
gpi8000_nova,8000,nova,22700000,66.367,66.462
gpi8000_nova,8000,nova,22800000,66.552,66.465
gpi8000_nova,8000,nova,22900000,66.548,66.477
gpi8000_nova,8000,nova,23000000,66.464,66.4806
gpi8000_nova,8000,nova,23100000,66.536,66.4934
gpi8000_nova,8000,nova,23200000,66.545,66.529
gpi12000_nova,12000,nova,0,62.58,62.58
gpi12000_nova,12000,nova,100000,63.426,63.003
gpi12000_nova,12000,nova,200000,64.123,63.3763
gpi12000_nova,12000,nova,300000,64.379,63.627
gpi12000_nova,12000,nova,400000,64.806,63.8628
gpi12000_nova,12000,nova,500000,64.913,64.3294
gpi12000_nova,12000,nova,600000,64.986,64.6414
gpi12000_nova,12000,nova,700000,65.19,64.8548
gpi12000_nova,12000,nova,800000,65.08,64.995
gpi12000_nova,12000,nova,900000,65.21,65.0758
gpi12000_nova,12000,nova,1000000,65.223,65.1378
gpi12000_nova,12000,nova,1100000,65.296,65.1998
gpi12000_nova,12000,nova,1200000,65.384,65.2386
gpi12000_nova,12000,nova,1300000,65.46,65.3146
gpi12000_nova,12000,nova,1400000,65.583,65.3892
gpi12000_nova,12000,nova,1500000,65.637,65.472
gpi12000_nova,12000,nova,1600000,65.615,65.5358
gpi12000_nova,12000,nova,1700000,65.549,65.5688
gpi12000_nova,12000,nova,1800000,65.673,65.6114
gpi12000_nova,12000,nova,1900000,65.689,65.6326
gpi12000_nova,12000,nova,2000000,65.719,65.649
gpi12000_nova,12000,nova,2100000,65.722,65.6704
gpi12000_nova,12000,nova,2200000,65.654,65.6914
gpi12000_nova,12000,nova,2300000,65.702,65.6972
gpi12000_nova,12000,nova,2400000,65.733,65.706
gpi12000_nova,12000,nova,2500000,65.69,65.7002
gpi12000_nova,12000,nova,2600000,65.78,65.7118
gpi12000_nova,12000,nova,2700000,65.838,65.7486
gpi12000_nova,12000,nova,2800000,65.824,65.773
gpi12000_nova,12000,nova,2900000,65.829,65.7922
gpi12000_nova,12000,nova,3000000,65.852,65.8246
gpi12000_nova,12000,nova,3100000,65.876,65.8438
gpi12000_nova,12000,nova,3200000,65.955,65.8672
gpi12000_nova,12000,nova,3300000,65.95,65.8924
gpi12000_nova,12000,nova,3400000,66.039,65.9344
gpi12000_nova,12000,nova,3500000,65.995,65.963
gpi12000_nova,12000,nova,3600000,66.007,65.9892
gpi12000_nova,12000,nova,3700000,66.063,66.0108
gpi12000_nova,12000,nova,3800000,65.877,65.9962
gpi12000_nova,12000,nova,3900000,65.958,65.98
gpi12000_nova,12000,nova,4000000,65.909,65.9628
gpi12000_nova,12000,nova,4100000,65.944,65.9502
gpi12000_nova,12000,nova,4200000,65.972,65.932
gpi12000_nova,12000,nova,4300000,66.081,65.9728
gpi12000_nova,12000,nova,4400000,66.095,66.0002
gpi12000_nova,12000,nova,4500000,66.053,66.029
gpi12000_nova,12000,nova,4600000,66.052,66.0506
gpi12000_nova,12000,nova,4700000,66.043,66.0648
gpi12000_nova,12000,nova,4800000,66.017,66.052
gpi12000_nova,12000,nova,4900000,65.881,66.0092
gpi12000_nova,12000,nova,5000000,66.037,66.006
gpi12000_nova,12000,nova,5100000,65.935,65.9826
gpi12000_nova,12000,nova,5200000,66.091,65.9922
gpi12000_nova,12000,nova,5300000,66.027,65.9942
gpi12000_nova,12000,nova,5400000,66.02,66.022
gpi12000_nova,12000,nova,5500000,65.986,66.0118
gpi12000_nova,12000,nova,5600000,66.069,66.0386
gpi12000_nova,12000,nova,5700000,66.106,66.0416
gpi12000_nova,12000,nova,5800000,66.146,66.0654
gpi12000_nova,12000,nova,5900000,66.098,66.081
gpi12000_nova,12000,nova,6000000,66.063,66.0964
gpi12000_nova,12000,nova,6100000,66.078,66.0982
gpi12000_nova,12000,nova,6200000,66.073,66.0916
gpi12000_nova,12000,nova,6300000,66.205,66.1034
gpi12000_nova,12000,nova,6400000,66.18,66.1198
gpi12000_nova,12000,nova,6500000,66.105,66.1282
gpi12000_nova,12000,nova,6600000,66.082,66.129
gpi12000_nova,12000,nova,6700000,66.149,66.1442
gpi12000_nova,12000,nova,6800000,66.184,66.14
gpi12000_nova,12000,nova,6900000,66.058,66.1156
